host_id,h_gen,h_age,h_etn,host_since_year
92f9b1d781d804a68ededddbe72d93aa,Male,40+,White,2015
42448e0272d360975333448d6d1147a0,Female,30-39,Others,2015
9d84bc837e104d2ccb6a4cfe88c20c63,Female,40+,White,2015
e21cad7ae2c10012a53588f2e31dc571,Male,30-39,Others,2013
9df836f62b759e858e5da26938553ce3,Female,30-39,White,2015
1a5cbc48e2974aff39bbbb64bd5b02c7,Female,40+,Asian,2015
3f9de47ee6ac9805b3578fb27c35e788,Female,30-39,White,2015
a6d5d1c215ab0218bbb232c17a973563,Female,30-39,White,2015
3170e15057745d7d356e47ba5ea542ba,Male,30-39,White,2013
4b5d101acea36cf7cbbea1b33a9d1af1,Female,40+,White,2014
892b8553da3c9b81e149507dd827128a,Female,40+,White,2014
f779f781acbce40a49cc1e0166a7530a,Female,40+,White,2014
26beeec4aaf49f07824a11998ca5fa0c,Female,18-29,White,2011
91db7d8d2409b7f185bbbbdfe2e45e62,Female,30-39,White,2014
81432593911e5943d651f6af99ef7ca3,Male,30-39,Others,2015
068805178af16ab63ce949afc7209dcf,Female,18-29,Others,2015
61afdc183792579f1aa41b9c71f512a6,Female,40+,White,2013
48c900bccb1ba353fb0b521ba893220a,Male,40+,White,2015
41cf251c99b8fc9cbfdb15c049035913,Male,40+,White,2014
5e943cb94f15cec36bfd89256ee34369,Female,30-39,White,2014
505de3d093b19c96233aaacb6ba3aef3,Female,18-29,White,2015
b0dbf638672c3a75a5f4989d4d02ba2a,Male,40+,White,2014
c470e84494aa1eb0c90933a10d646efe,Male,40+,Others,2010
a176827b85f7d8a0317f2ab3ba7d9c12,Male,30-39,Asian,2011
61af32ecc54f8d7b35ae5944923ca18e,Female,18-29,White,2012
e3fc8581a14c9391a2e7fbc0b6b6423c,Female,40+,White,2012
af30d06e666f379ad04544d585f54dc9,Female,18-29,White,2012
57f433fbc18ecec4a39ce6dbcfc68bc6,Female,18-29,White,2015
d77b44961042432e9e4abe3445ab1168,Male,30-39,White,2015
b384ba9deeea2caf0d887af393cf7162,Female,30-39,White,2015
955edf95ed6671dfeb3ceb63b5b38081,Female,30-39,White,2014
91f534d87f11d2c7fc255ad07e5ecb1f,Female,40+,White,2014
e6e6b9a68ffa8f6bf7d51e046ed8e7cb,Female,18-29,Black,2015
a9e7cab51c5f4829529f425ce954aaeb,Female,30-39,White,2013
e76f199491375ba5c1fb5ba84e55ecce,Female,30-39,Others,2015
e0e5ee395237dc0960bf01318b056206,Female,30-39,Others,2015
1a2f17df658225d7d057903d777015de,Female,40+,White,2013
c8ec7120a7b97d4e0b897ba803823522,Male,30-39,White,2015
f863e943889d6db8a9c272e22f2360ff,Female,40+,White,2015
de31b01f195c3053fa93eb75ccf48a85,Female,18-29,Others,2015
eb3e6bc836c3f35fcd2eae908087c583,Male,40+,White,2015
7346456c8c4b3b42f6407bad7f4608fa,Female,30-39,White,2013
ac199f3f585d62049ec650e00d1246e2,Female,30-39,White,2015
02a0fd14aa62d5d2f29cb4acd5fe5969,Female,30-39,White,2014
0de33d9640b5bb97d87aff58c1827a4b,Female,40+,White,2014
257eb0d949606726d6a7cf00a0fa2349,Female,30-39,White,2015
cbdaab5757f6ea95c6c831a27d72d79b,Female,40+,White,2015
f5d3ea329cdf44b5abcbbf9007b1b63e,Female,40+,White,2015
4fe10b1bf925f63bf02551189e1ab1a9,Male,18-29,White,2015
1134d17628b666a5976c032e7cbdb495,Male,30-39,Others,2015
2472b8772587710708310a9d2cba9fe4,Male,18-29,Others,2014
e332264bee5ee2e89a33f7c679cc0a38,Male,30-39,White,2012
5874033e76e57e7ee25087a83055257d,Female,40+,White,2015
4af5e3199b4b52de828e8478bbcdec80,Female,40+,White,2015
5cc747ed87984947812998ef10544b22,Male,30-39,Others,2015
ae0238115ac23dfee2e7dc62869a0347,Female,18-29,Others,2014
50143823a431c9ca88ca1a187a724a56,Female,18-29,Others,2014
4f93980446b4765985a101f8b4015210,Male,30-39,Others,2014
257e58ae045aaab5218379c8a04e285a,Female,30-39,White,2015
55463deaa5a1ee8cd710c9502799871f,Female,40+,White,2015
63c9089e5e69411c21067987137cdd2e,Female,18-29,White,2014
e3fe557553c2d57a3decfe0d9e8bfb03,Male,40+,Others,2014
7bfb3c955d5577046ec55325f3f61e5b,Female,30-39,White,2015
600380f3c05a3f42a385b664b42bce9b,Female,18-29,White,2014
d87f640e9139b32931afba69adf4615f,Male,40+,White,2015
2c41f799954de954d5ee871f46004a2b,Female,40+,White,2015
bef5422c90cc3d9d3c8fe98d45e46141,Female,30-39,Others,2015
b63ec00c9358351d36c9e3436acadb81,Female,40+,White,2015
f5b3e7dc21421ac27580959bdcbce4c0,Male,40+,White,2012
8ec61d4b0abfaccb99d0dfaac9caf2cd,Male,30-39,White,2015
8dcc0b9d6979a2a231ce4095f8656a95,Male,18-29,Others,2015
5006e99f325fa2bf8ff5723ce27ebc74,Female,18-29,White,2015
7186d0cc71c8e393385c4b070fec2a36,Male,40+,White,2012
b9ee2529d069c57d87a35e00382ec9ce,Male,40+,White,2015
ec7e1740e2de81491da37b38a03fe2bc,Female,18-29,White,2014
32872805e3fa43310e6daed6b074d4fe,Male,30-39,White,2012
f6583c6de327ca8dca4e764c21c63c50,Male,40+,White,2015
95fe3c8e645d6638977fc2b22b5585d0,Male,40+,White,2015
dc57075244c628d49bf894c0f393542e,Male,30-39,White,2014
8157b285fa9be5cdefe00cea090689ab,Female,18-29,Asian,2015
4c6e3f3b85980799b822d6a917dd9f4a,Female,40+,White,2015
d3394d28e1158130ce208521c9dfd648,Female,30-39,White,2015
c672023f859f1ffe1392fd9b89283452,Female,40+,White,2014
7e0a4fefa41483584649104e9d4d315e,Female,40+,White,2015
bdd32f0c518ac38fce5865d711de99dd,Female,18-29,Others,2015
3c77a7ffe8e1220ca0c28ad17d46af1a,Male,40+,White,2013
175f11c799210005ceaf904970fa2fb9,Male,30-39,Others,2012
83957460523e264cd992569635d3a4f9,Female,18-29,White,2013
0b0d5727395815a69ebd4334b84020e7,Female,40+,White,2015
f2da7f2fee9aa079d1985f7f2a831d9c,Female,18-29,White,2015
b3f44ad98cf72eb0526a95f3ddbc1fb5,Female,30-39,White,2015
a8b801a9ef88623706a39685be40adc9,Male,30-39,Others,2015
7fc93ee807befe6b4024d0f75a072628,Male,18-29,Others,2015
4d40b547a456b8e4292e8fef1721174e,Female,40+,White,2015
7f34581e3caabfc4d9e3d602289e24d8,Female,18-29,White,2015
b9d598060172389951fe868eea4680af,Male,30-39,White,2015
c6b30c44b4ed771bc669d437069b25be,Male,18-29,White,2015
397f5699541ff47e7b44eb09a7effab0,Female,18-29,White,2015
83e272e772f395f431f08c061e275401,Female,40+,White,2015
84e395e6a36e8a26eb8a330e202c336b,Female,40+,White,2015
cf4636596c47cd29baff1cab4247ed2a,Male,30-39,White,2015
190476f802c1b44cdc1ecfe1c795f6a1,Female,40+,White,2015
20deb815ea52df105d206f01e2e09a2d,Male,18-29,Black,2015
e4c138fffc672ef50f9796bcb1f8066c,Male,30-39,Others,2012
f9bba2556db79e9c00db9231ee500af3,Female,40+,Asian,2015
b950b0a9044181e7a3442cb36894f8fa,Female,30-39,White,2015
e4854bf6fad404698f812b333c4ad13c,Female,40+,Asian,2015
24eb4812ec95c83379b3f8b3fb469c6b,Female,40+,White,2015
ee265ae412ed3dbc4b0efaf8d1d980d6,Male,40+,Others,2015
a70103a37779934309619cf3a4ded49a,Female,40+,White,2015
6049d884c030c6ff575b3a9b1fe3f08b,Female,40+,White,2015
3bb2a4234839bc283daf33286a89683e,Male,30-39,White,2012
6f56566744857ae42a7cd5da99c4e5c8,Male,30-39,White,2014
263d583de6a32836cfffd037b8526c8c,Female,30-39,Others,2011
6f1450d7994cf99f5ff2f10f549e7f11,Male,30-39,White,2013
fc57f1da6a43ec0e2952e3aa2aab66ac,Male,30-39,Others,2012
b77ec5987cfc586c18010c9ec951f7f1,Female,40+,White,2015
23051ef448b2f1555323f5d8f1b9b5d0,Female,30-39,White,2013
860cbcc2b8545f18d572c1cd7405f44e,Female,30-39,White,2015
fd07af4c1a0b3a0b0560473ec456a80e,Female,40+,White,2015
82a0fb617223b51df483d21e8f7bf558,Female,30-39,Others,2015
fefa0d4a1ead0b8ce90b3d8299d86406,Male,30-39,Others,2015
849267fd2cef00eb7d855e0bbcc14821,Male,30-39,White,2015
afc82d72eca42ffd8f3c2d5c8851561d,Male,40+,Others,2015
a9753e3a667c58e5b2637fd2b1f3600f,Female,30-39,Black,2015
705e63349db4a678654d0a7e79a8c4e9,Female,40+,White,2015
0160e25c5e343eb4a55ecfbdc495ac0b,Female,18-29,White,2015
64ca6979a09cef4cfcbaad3bc949a290,Female,30-39,Others,2014
acd9fc6bcf096ef7d484c4940102b8b0,Male,18-29,White,2015
2802c1b3a109ac43ff287eca1d77b93f,Female,30-39,Others,2015
532ba73907790793a52e10c5c955bc4c,Female,18-29,White,2015
5c0c1e4e478d7de30830eef9495cd170,Female,30-39,Black,2014
90a7195d5ee25343103b00151ce1d8e8,Female,40+,White,2015
11a656d796b0d8aafb0cd446b2df2219,Male,40+,Black,2011
c4a4b9cf113aa2b8a7099b0067568d0d,Female,18-29,White,2015
024c6570f8f8548c267a534fcfc8b1e2,Male,30-39,Others,2015
f5f019d1786e0b8dd4e78066980292f9,Male,40+,Others,2015
30c83528590427bb9d621ec0e2324ef2,Male,30-39,White,2015
3b1737719027df1ef3d9a747d9d67658,Male,40+,Others,2015
5920f967973a4c7138de96ec90d8d52c,Female,18-29,Black,2015
4c522aeb143e1b26ec9198cfadf7abad,Male,40+,White,2014
bbd346123d9fd1633c7525081d1f8fe2,Female,30-39,Others,2011
627a90f24d2b4b8390f6d21389cb05fc,Male,30-39,Black,2014
8632f98c7a196fa991a640ed5bd4daab,Male,30-39,White,2014
b62110d02c252a3a873290c9200ca5b1,Male,30-39,White,2015
f1ec209b789c104e98139317e599f1e2,Female,40+,White,2015
45cc3d2f4604e73d59969e4f540e7e8a,Male,30-39,Others,2013
b57bb3c14c298dbb111352a90300dda1,Female,40+,White,2015
94e19291c2ee083682d80f4fef87f946,Male,30-39,Black,2015
15c8bbb009f4bd367308c0d5e3d63976,Female,30-39,Others,2015
e80524db1acf60c70a9de0614837d012,Female,18-29,White,2015
2250dd88aa20ecc666bd25d3659bdd31,Female,40+,White,2014
40d4197ec7607f7deead2fc768741054,Female,30-39,Black,2015
e0be9f178ad28293992dbd5efe2556c6,Female,30-39,Others,2015
0c7c5880114c74a75c91498683d4b4a4,Female,18-29,Others,2015
acb4984f386680bcc637ef67db51e8c6,Male,30-39,Others,2015
ed046a4f13ecb93d24a0ebccb6c11d77,Female,40+,White,2012
c4f2f6267cfa5a7d1317825aeeefb996,Male,30-39,Others,2013
04adbedc8cee9af1a11787aa6c1d9972,Female,30-39,White,2015
43396ce79199123865f7c3bb1f6bda5a,Female,40+,White,2014
62cd2a2bd180eda1e5c27e8815cf5829,Female,30-39,White,2014
5b5aae9a7a200206f7464f45fb22d3cf,Male,30-39,White,2012
787f92c0f3453bbb44692f69b54a0340,Female,30-39,White,2012
9b721eb6ae6c0878869fd5bb650da443,Male,30-39,White,2015
ad4034ff6709e34203d9657a117f6a0a,Male,30-39,White,2015
9365ad601b3aeb2a6d7a8bea2a9e9449,Male,30-39,White,2015
439d2e63a8de858ce6c769423a57f620,Male,30-39,Others,2015
0929c5d382b7290303b4045cde2fd80e,Female,30-39,White,2015
f55d358c7e74bbb247c7fe8553e89169,Female,30-39,White,2012
42a595abd6599d7ceaa4cd81e117b80a,Male,30-39,White,2013
0639de28b7af1a771e992f88811d0af0,Female,30-39,Others,2013
0b6fde77bdeaef62067824bd73a92f8b,Female,40+,White,2015
6ba9e4b7c8c37f55e8467c481bf57b04,Male,30-39,Asian,2015
b45bc6d7fa5aff1ccf573ab9790100d1,Female,30-39,White,2012
790e2621c3e4aed7005561855e422cea,Male,40+,White,2015
a93a1b3e47b09f55f6d410e261ac11e4,Male,30-39,White,2015
c23e5158323dd725045893ef153aafba,Male,40+,White,2015
bbbd7593daae8e9d94a1ac3a8b8d53fe,Female,30-39,White,2014
a5402932036f15cfc9d0772a41dfa172,Female,18-29,White,2015
bd53337033c707e83fc6c88877eaa5ab,Male,40+,Others,2014
c28346d0aec4599eda0a3513dbdcb257,Female,30-39,White,2015
28ea180ae94a9c058382fafbb5a1f185,Male,30-39,Others,2015
80fba545c54233abc7e9a6a7d1026c3d,Female,18-29,Asian,2015
b7d9914b13c4d8f725da2fea203ffce7,Male,40+,White,2015
51c410ca82a00db8ad62fbab7b69e7a9,Male,40+,White,2015
c0fbffde2712f63a0862750310b141a3,Female,30-39,White,2013
6606901e8bc25e9a44519fad126f7d43,Male,30-39,Others,2011
da2424473a05942ed563bb592867fb27,Male,30-39,Others,2013
b4131fc3a181a68557a21760af6e401b,Female,18-29,White,2013
5b4fc27f34808881a6ba4dabba3d7fbf,Female,18-29,White,2013
c4d6af66400bed8fefe5e8cfab020d99,Female,30-39,White,2015
f650d7fe7dcb3db1c618861b4c32994b,Female,30-39,Asian,2015
0e03cc546e5e9b14c1742338c04c4484,Male,30-39,White,2012
39a534399386caff6032a94e31126047,Male,30-39,White,2015
c8a183de8fdb37b60dd60b2a51684fdc,Male,30-39,White,2015
23513b25d914ebc9f52f8e971c71d2b0,Female,18-29,Others,2015
976b148da814bc43c8dde340c7953937,Male,18-29,Black,2015
64b310ed17f47affd28125d7d7f76fe4,Male,30-39,White,2015
f66d78d06eeaaa624f964d55ba7f1aa9,Male,30-39,White,2012
0d3c212643d1a119d96a275a3ae9f39e,Female,30-39,White,2014
099d3f51c3b41f56e64656c675cf6d63,Female,30-39,White,2013
fcc4fb370ec1710be74ac15bdc8d29d0,Male,40+,Others,2012
35f899d634b05e2558274a7dd0fadb07,Female,30-39,White,2012
9376d4d65b89fa1123632264da42f3d2,Male,40+,White,2015
490969454abac9f0822c1a0c1dddf5bf,Male,40+,White,2015
fcb6e96514e32726479a46323b690642,Female,18-29,Others,2015
8de61523e5f510efb9c3a70ab49acee7,Female,40+,White,2014
fefb65f0338c34562aee9b226218f3ab,Male,30-39,White,2015
8746577dfceaf0b66a39a8ae58e1f1f0,Male,40+,Asian,2015
546817b639dbfa0c697c553bb3571cf5,Male,40+,White,2014
ffddb4826d1ace7b20e1dc9c501ca826,Female,40+,White,2015
8185a9add1f1466cbbe98a62f39f29b8,Female,18-29,White,2012
33305cc377f9e2af89a3838809289a8c,Male,30-39,White,2014
3fa73a0afdd8e1982de19673b2a62b92,Male,30-39,White,2015
773e9823cf580bfa519b1f9d820c4d2e,Female,40+,White,2015
f50096eec7d43cf7f55c2865b276ac78,Male,30-39,Others,2015
2acf409be275c780ef109d66e5d887fe,Female,40+,White,2015
52007344d571f0fa51739edf8335fce3,Female,30-39,White,2015
45a99a7c852c6a96f9dd1929dcba2932,Female,30-39,White,2013
257707aecd326502f6797f0d1a4e14e4,Male,30-39,Others,2015
582b98e91ef15d9e3b2579e0f3aa6fc2,Female,40+,White,2012
2eff3e33784f248451c672c29e7bef70,Female,30-39,Black,2015
b8899228526dc4d5c0283ea3bef34952,Male,30-39,Others,2014
d4868da137514e243d153961836b546e,Male,30-39,White,2011
11b096f3e9b6be4aea2de72377a0173a,Female,18-29,White,2014
7679d4429be8d309361de364c9d8f021,Female,30-39,White,2014
7efa7602a60a253b3e61a113772a8d91,Female,18-29,White,2015
dc1875f575364d852d032590f313a162,Male,30-39,Others,2015
86256df185c40a114417c4fcbcf33e4f,Male,30-39,White,2015
bda2792091abe57eb7d052d63ca285a5,Female,18-29,White,2015
60f50613acb60f3e6db318cd36bf594b,Male,30-39,White,2015
798fe309f2ad507d04b6ec8e829e57f5,Male,30-39,White,2013
0ad0c70eb68ff506fa703a994bc48701,Female,40+,White,2014
29456b6084b4359a890c76478af09b18,Male,40+,White,2015
ae7524c0608813465942d482f4485521,Female,40+,White,2015
6582c29b81044677848e970ce4fce23a,Male,40+,White,2015
2bebbb97c7b02eae213edf932e9093ce,Male,30-39,White,2013
ea96b9c826ad5eee70496544756eac97,Male,40+,White,2015
eecbd844e7463d90dec839bfc5e2a114,Male,30-39,Asian,2015
2cca8d3d4f407fac4818e956f00c0065,Female,30-39,White,2015
c04264becece1d5f6db6f5b13b7ad866,Male,30-39,White,2015
15f7ed5193dcc590c50b7f498236f959,Male,40+,White,2013
86ecc504387ee4652e797399bf188027,Female,30-39,White,2013
b5fd15f80c67ad61325566043c5754df,Female,18-29,Black,2014
bd1af7f3d9ca768feb1ea656715c1e26,Male,40+,White,2013
166a0e5ac06dbd4e142a8e49b4abc29a,Female,18-29,White,2013
74f0db84bedf3fa0d321a7942fd60048,Female,18-29,Asian,2014
b7eca55a018045de2360abe6f3e357fd,Male,30-39,Others,2013
f75aa1aea7fd1ba6473492dae8370fec,Female,30-39,White,2014
9ebca38e4fb3021a18bb7d5709d6c465,Female,40+,Others,2015
97d61788ad5fb68b7256b8024fce2f7a,Female,30-39,White,2013
9b2edf6ddb1fd6f2a0f752f7d14a2d78,Female,30-39,Others,2015
074819500f3d4791da7ab89f40af4eb4,Female,30-39,White,2012
c1a43712e8d342fd5f075351fa3c7c96,Female,30-39,Others,2015
45c77a5fe21e4955fb8f81f6231da4e7,Female,30-39,White,2015
1ae099cbad2b30e09b59c824a83da07c,Female,40+,White,2013
1f31a2338c3b64424de58ac7e8cdb30b,Female,18-29,White,2013
6c34acaa7311b0faa252a3f0e195025b,Male,30-39,Others,2015
51cd4215df465a33807cc55cb8641795,Male,30-39,Asian,2014
6132cb760368f009608c5b23c7ba89f1,Female,30-39,White,2011
249fd08c24defd32c6d74d2339cbc605,Female,40+,Others,2012
cff7678d0bb9b1dbd5d3a38b65fcbaf7,Female,30-39,White,2015
3c9ce2340841118d9dc32cf9a0f448e4,Female,30-39,Others,2015
13d05ceed94c47efc8ad0472b1377f11,Male,30-39,Others,2015
42b4334ee88966de973f5e0122120cee,Female,30-39,White,2015
baa1c5ed375708d22f3d54b58a7e5d38,Female,30-39,White,2014
7c3a47463d2cc3979761dbec00528bc0,Female,30-39,White,2014
1644f15f6a7e77fd8f916c77618b5723,Female,30-39,Others,2015
726df144ac3486824c0f9ae76eb9e18d,Male,30-39,White,2012
16c45d4ab630fd98f422d1a1efde2985,Female,30-39,Black,2013
7005e446be37edbb9d8e0b51b7a3d33b,Female,18-29,Others,2014
5015ef9610f2c12c12a2fbdaef28a542,Male,30-39,Others,2013
9499f3b1d769f53a23739052ccd46c72,Female,18-29,White,2015
16c835ba673509761cbcb0d2f5afb70a,Female,30-39,Others,2015
0bda6ef2ee0d56ed2a62c334cd423e37,Male,30-39,Others,2015
de7ea857e4e6fe7180b4498409c75359,Male,40+,White,2015
7e60441a621f64f1626118bc9244c1f7,Female,30-39,White,2014
a1f3207418b377465e4ca4a2e661ec5f,Female,40+,White,2015
a929e18cde01c2b6153444f2a69b0d1b,Male,30-39,Others,2014
e459cca040c6a582cc2a4c3107a278f9,Female,18-29,White,2015
b55f9cc98d0bff3f87b395addb101d7b,Female,40+,White,2014
32691ca687219738d1e1c0cec56a32f0,Female,40+,Others,2015
8444db9cf9b101e748463239a7c6e606,Male,30-39,White,2014
14cfbfbda6656ebe07efd7b51dbb9a3a,Female,40+,White,2015
4bcb53d85d6ba1cd541062153d66cf5b,Female,40+,White,2012
0e083d25cc228e7dcdea776819c72c21,Female,40+,White,2015
7ac43ec4a39640b60d088c6f509a153f,Male,40+,Others,2015
cde3d06d33ea20dfa0f82a8678eaa8a2,Female,18-29,Others,2015
e08b4aaeeaa37981eaa59859fc719ae7,Male,18-29,Others,2015
456d3f19b7b0fb0b3b283f19f08475cf,Male,18-29,White,2015
e7de1ec9cf8047c887f1be36f652ee4d,Female,30-39,Others,2013
bedb77e95d78666e02035196eb2e5125,Male,30-39,White,2014
e6cb7ef2b329e660e946af6a78633e8b,Male,30-39,Asian,2015
e9d4bbaccec6891be122f2fb649c0e50,Female,30-39,Others,2015
6358fe7cb92509ce29b53b3862388bc6,Female,18-29,Others,2015
53c55d4d6640af3bac05d7fc8870aaf8,Male,40+,White,2014
e515fa3c439146bc91877d7156e4f1dd,Male,40+,Black,2015
9686056ecebde64719a5288b5790239a,Male,30-39,White,2015
caf224ec4adaa3fe8bec3803e4fa87fe,Female,18-29,Asian,2014
8a61bde54f83f239abb0bfb42686e983,Male,40+,Others,2015
9d4de5eeb9e5344a6806f477cd8d100d,Female,30-39,White,2015
eaeb30f0bc4e6ef3d673e476157be144,Female,30-39,White,2015
4c1bfedfdf10754ef9da80bceec8057f,Male,40+,White,2014
3253a0f34c4db3591680d17c36740e65,Female,40+,White,2015
607d742d07fbcf1e70e2906143a1fbf2,Male,30-39,White,2014
eab9adbbc646ec99ff153a557d175300,Male,30-39,White,2015
a064407fed26e08d8187ad65fb73d7e4,Female,30-39,Others,2015
4eca150c0161d6267ae49549310c1536,Female,30-39,Others,2015
2076b78530751579992ab6e0194ad93a,Female,30-39,White,2015
51f11825804304146040559d1fd184fe,Female,18-29,Asian,2014
ed11bdc4645b3b34cb68dc26286c0fbf,Male,30-39,White,2015
34cddde141857681c65052678b27980d,Female,30-39,Others,2014
ca3a478b8fe3943970314a510e62f67f,Female,30-39,White,2013
56a35c1db8dd393f886effc81e61e669,Male,40+,Others,2014
d07cd2f8862b1a11ed19eb9e2082a529,Female,30-39,White,2013
9eaf83ebc2e54e84ce883b5f94e80a3a,Female,30-39,Others,2015
7edaff4cb2fcb503e1f662211fcf14df,Female,30-39,Others,2013
e303cf3f00e2ec2c5a624403c25e5284,Female,18-29,Asian,2013
54b710a5d77d4dc745975ac4c43b7992,Male,40+,White,2015
dbe5647f5902319397392d5d174db966,Female,40+,White,2015
bea4ecb5c9dc680df4f1c1f14128f56d,Male,30-39,White,2014
984295a48a6871fdbcb9ca2342ae7833,Male,18-29,White,2015
47e966f811b8a8b32acbdecb9d223ae5,Male,30-39,Others,2014
5cd23f1a10b661a6b4a61263622215c5,Female,40+,White,2013
19526dc5fd808716597edf7f3caff1a0,Male,18-29,Asian,2015
6954b7c91d628fd71b0a8035b25318c8,Female,18-29,White,2015
c240c573dd213e6eb69b8e8c708db851,Female,40+,White,2015
fb70caa6364f99c2ff7668754c26d473,Female,30-39,White,2015
4edd474cfab7141e1d967631e2658ffa,Male,18-29,White,2013
1be6158695d85ae80f82f164e1b8b78c,Female,18-29,Others,2012
9fa7a89cc04a05133acdd464c0cbf43b,Male,30-39,Others,2012
2ccdfda0fab3f4921b650875c96741c0,Male,30-39,Others,2015
113770f526417c566a173c1fbb4ae9e2,Male,30-39,Others,2015
5ed19562dca49def08dc30381b919be5,Male,40+,Others,2014
341320c9d322b3b3b1e9be8c04dadf7e,Male,18-29,Others,2015
ca8c31914f633dff3198a0002dd0d8ad,Female,40+,White,2014
e97b3ead90014288ca7a96a87b0b994c,Male,30-39,White,2015
6f7540642817021d542df788a03abb7c,Male,40+,Black,2015
fb1728bd0531f293542d60b0d469c337,Female,18-29,Others,2014
3bd676cdf3caf16005b1dfad22dbd60d,Male,30-39,Others,2014
0289a4143d5eaccc5db166685d5116e6,Female,18-29,White,2015
adb7ee4edfd6f6102b6fb73852069156,Female,18-29,Others,2012
30ce7a2705553c6ecba009dc55dc2d93,Female,30-39,White,2010
ceccf4e668e9b8d99b4136cfcf757a76,Female,40+,White,2015
37a9ed060c4c8d71b87758864de4d2b7,Female,18-29,White,2013
800a468712d04bc5fa85f79d6ac8c6f0,Male,30-39,White,2014
c4d74a86d7818041ffb2e08b8a454431,Female,18-29,White,2015
ef440cb33a07a67c603cb6134dcf703f,Female,30-39,Black,2012
344cfc3c937cd8e6c1157987b0076dc2,Male,30-39,White,2014
7c658b6e1fd901fe000b7a1245fa36dc,Male,30-39,White,2014
84d9a372603c4a153d553839d11adc46,Female,40+,White,2015
53116d1d3e7f8e1e7d5edf1fe276feac,Female,30-39,Others,2015
651ddbb99020610002027d7d96374d7c,Male,18-29,White,2015
15197ad07b6ee31a9ef7cce92d6ba098,Female,40+,Others,2015
1d884d3d7b26a855ef2ec6e2f8a0f009,Male,40+,White,2015
b113f46ff0aed41338247c723f8c378a,Male,40+,White,2015
64b80291eb96dff67e32fc2c140a74e4,Male,30-39,White,2013
7ecb9346a8ebbc24150bf698bc85d552,Male,30-39,Others,2015
a66dcd0b037c43296c7a4fe1b62a553c,Female,30-39,White,2015
852af46abbb5070b0382496029b0e132,Male,30-39,White,2013
c33951f3dc92cbce7e606b20912852c6,Male,18-29,White,2012
bd138f10516e6d3bf37c93c187bae9b4,Male,30-39,White,2013
2da4fb620730db1252c13ab8036f0612,Male,40+,White,2015
dda80e4be4d55cd3330255cc6047d4f0,Male,30-39,White,2015
1b5e0bcd4fd506446c4c2cb44b6e07ac,Male,40+,White,2015
8d65a9675cae929013adb783b0c4fbc7,Male,30-39,White,2015
31f4628dc40561c5b6a1c6e99d4cbd3c,Male,30-39,Black,2013
1aee9d8ce707197e8cd430cf1fd9810d,Male,30-39,White,2015
92425a26a1c1796e0679c0cdeab968a7,Male,30-39,White,2015
9fc5d685983c3880bde8872ffba6f089,Male,18-29,White,2015
a3b7d1a3eb2a89352c47cd5031bd3d80,Female,18-29,White,2014
c2dec17e9e80ceb2fb499b635540281c,Female,18-29,Others,2015
58801ac76353600ea721730bf0ce5595,Male,30-39,White,2013
fcb503c554a55422abd39fce7f174660,Female,18-29,White,2015
21f816369d5ffcefc645c432b9de9e8f,Female,18-29,White,2015
377648c584bd135bd9a6393d91303848,Female,30-39,Asian,2013
955841ef0f369b155f750b3181a808b8,Male,30-39,Others,2012
02981931c2afade75864eb21cba89e59,Male,30-39,Others,2015
b8faeb076f214edf5d87573069af1a2b,Female,30-39,Others,2015
7a584847d2a5d9107f8c49e7b7bac448,Female,30-39,Others,2015
c841fdaaf132735e747711257fd72c52,Female,40+,White,2015
a1be21a5c2916454c0d5c96ffd207cac,Female,40+,Others,2015
4bb494b00ea50ad52884bde328c13a8a,Female,18-29,White,2015
7fd59c950baaddf8d7c9344add63d89f,Male,30-39,Others,2013
8eb62f16faeba16a48c49a60cc7be3ab,Female,30-39,White,2013
b1c555f0578612f8940461d7f1e76e4d,Male,30-39,White,2013
f4ee2c2a36692252c06a0e87777befa0,Female,18-29,Others,2015
f0937eab3ea2fa59612cbfc8f4df31bb,Female,40+,White,2014
870416cf8e6e106d03969946f4c7f08d,Female,18-29,White,2015
72aa9bec64f31d225f37a50ceacc4048,Male,40+,White,2014
d06b332249ff5f465aa83ca5139e70b7,Female,40+,White,2015
f056cd2ee1f3de427862897c83134f5b,Female,30-39,White,2015
1028a13384ddc4740d5cf953d43584fa,Female,30-39,White,2014
16044118339f25a1ba4a0925df9a93a9,Female,40+,White,2013
b4b9358a97e331a9dd152ff730a8b571,Male,40+,White,2012
